Marker Chrom Pos_start
Chr1SNP3302 1 36.180822
Chr1SNP3304 1 36.20274
Chr1SNP3305 1 36.213699
Chr1SNP3308 1 36.246576
Chr1SNP3315 1 36.323288
Chr1SNP3317 1 36.345206
Chr1SNP3321 1 36.389042
Chr1SNP3324 1 36.421918
Chr1SNP3325 1 36.432877
Chr1SNP3334 1 36.531507
Chr1SNP3337 1 36.564384
Chr1SNP3341 1 36.60822
Chr1SNP3342 1 36.619179
Chr1SNP3350 1 36.70685
Chr1SNP3353 1 36.739727
Chr1SNP3358 1 36.794521
Chr1SNP3360 1 36.816439
Chr1SNP3361 1 36.827398
Chr1SNP3363 1 36.849316
Chr1SNP3368 1 36.90411
Chr1SNP3379 1 37.024658
Chr1SNP3388 1 37.123288
Chr1SNP3399 1 37.243836
Chr1SNP3408 1 37.342466
Chr1SNP3410 1 37.364384
Chr1SNP3413 1 37.397261
Chr1SNP3421 1 37.484932
Chr1SNP3424 1 37.517809
Chr1SNP3425 1 37.528768
Chr1SNP3430 1 37.583562
Chr1SNP3431 1 37.594521
Chr1SNP3436 1 37.649316
Chr1SNP3438 1 37.671233
Chr1SNP3443 1 37.726028
Chr1SNP3444 1 37.736987
Chr1SNP3448 1 37.780822
Chr1SNP3449 1 37.791781
Chr1SNP3457 1 37.879453
Chr1SNP3459 1 37.90137
Chr1SNP3479 1 38.120548
Chr1SNP3481 1 38.142466
Chr1SNP3485 1 38.186302
Chr1SNP3491 1 38.252055
Chr1SNP3505 1 38.40548
Chr1SNP3512 1 38.482192
Chr1SNP3513 1 38.493151
Chr1SNP3521 1 38.580822
Chr1SNP3525 1 38.624658
Chr1SNP3528 1 38.657535
Chr1SNP3529 1 38.668494
Chr1SNP3537 1 38.756165
Chr1SNP3539 1 38.778083
Chr1SNP3542 1 38.810959
Chr1SNP3548 1 38.876713
Chr1SNP3550 1 38.898631
Chr1SNP3558 1 38.986302
Chr1SNP3561 1 39.019179
Chr1SNP3565 1 39.063014
Chr1SNP3567 1 39.084932
Chr1SNP3568 1 39.095891
Chr1SNP3576 1 39.183562
Chr1SNP3583 1 39.260274
Chr1SNP3590 1 39.336987
Chr1SNP3592 1 39.358905
Chr1SNP3597 1 39.413699
Chr1SNP3602 1 39.468494
Chr1SNP3604 1 39.490411
Chr1SNP3607 1 39.523288
Chr1SNP3612 1 39.578083
Chr1SNP3626 1 39.731507
Chr1SNP3628 1 39.753425
Chr1SNP3631 1 39.786302
Chr1SNP3633 1 39.80822
Chr1SNP3636 1 39.841096
Chr1SNP3651 1 40.00548
Chr1SNP3665 1 40.158905
Chr1SNP3687 1 40.4
Chr1SNP3689 1 40.421918
Chr1SNP3692 1 40.454795
Chr1SNP3694 1 40.476713
Chr1SNP3695 1 40.487672
Chr1SNP3697 1 40.50959
Chr1SNP3703 1 40.575343
Chr1SNP3707 1 40.619179
Chr1SNP3709 1 40.641096
Chr1SNP3710 1 40.652055
Chr1SNP3722 1 40.783562
Chr1SNP3745 1 41.035617
Chr1SNP3757 1 41.167124
Chr1SNP3759 1 41.189042
Chr1SNP3767 1 41.276713
Chr1SNP3773 1 41.342466
Chr1SNP3779 1 41.40822
Chr1SNP3782 1 41.441096
Chr1SNP3784 1 41.463014
Chr1SNP3809 1 41.736987
Chr1SNP3823 1 41.890411
Chr1SNP3826 1 41.923288
Chr1SNP3829 1 41.956165
Chr1SNP3834 1 42.010959
Chr1SNP3835 1 42.021918
Chr1SNP3839 1 42.065754
Chr1SNP3848 1 42.164384
Chr1SNP3856 1 42.252055
Chr1SNP3864 1 42.339727
Chr1SNP3870 1 42.40548
Chr1SNP3871 1 42.416439
Chr1SNP3880 1 42.515069
Chr1SNP3883 1 42.547946
Chr1SNP3884 1 42.558905
Chr1SNP3903 1 42.767124
Chr1SNP3911 1 42.854795
Chr1SNP3914 1 42.887672
Chr1SNP3917 1 42.920548
Chr1SNP3918 1 42.931507
Chr1SNP3924 1 42.997261
Chr1SNP3927 1 43.030137
Chr1SNP3948 1 43.260274
Chr1SNP3950 1 43.282192
Chr1SNP3951 1 43.293151
Chr1SNP3953 1 43.315069
Chr1SNP3955 1 43.336987
Chr1SNP3956 1 43.347946
Chr1SNP3959 1 43.380822
Chr1SNP3967 1 43.468494
Chr1SNP3971 1 43.512329
Chr1SNP3974 1 43.545206
Chr1SNP3978 1 43.589042
Chr1SNP3979 1 43.6
Chr1SNP3982 1 43.632877
Chr1SNP3992 1 43.742466
Chr1SNP3998 1 43.80822
Chr1SNP3999 1 43.819179
Chr1SNP4002 1 43.852055
Chr1SNP4009 1 43.928768
Chr1SNP4021 1 44.060274
Chr1SNP4029 1 44.147946
Chr1SNP4042 1 44.290411
Chr1SNP4049 1 44.367124
Chr1SNP4054 1 44.421918
Chr1SNP4064 1 44.531507
Chr1SNP4067 1 44.564384
Chr1SNP4074 1 44.641096
Chr1SNP4081 1 44.717809
Chr1SNP4084 1 44.750685
Chr1SNP4091 1 44.827398
Chr1SNP4106 1 44.991781
Chr1SNP4107 1 45.00274
Chr1SNP4113 1 45.068494
Chr1SNP4118 1 45.123288
Chr1SNP4121 1 45.156165
Chr1SNP4122 1 45.167124
Chr1SNP4123 1 45.178083
Chr1SNP4125 1 45.200001
Chr1SNP4129 1 45.243836
Chr1SNP4130 1 45.254795
Chr1SNP4131 1 45.265754
Chr1SNP4133 1 45.287672
Chr1SNP4135 1 45.30959
Chr1SNP4136 1 45.320548
Chr1SNP4137 1 45.331507
Chr1SNP4140 1 45.364384
Chr1SNP4150 1 45.473973
Chr1SNP4151 1 45.484932
Chr1SNP4155 1 45.528768
Chr1SNP4158 1 45.561644
Chr1SNP4161 1 45.594521
Chr1SNP4166 1 45.649316
Chr1SNP4169 1 45.682192
Chr1SNP4176 1 45.758905
Chr1SNP4178 1 45.780822
Chr1SNP4181 1 45.813699
Chr1SNP4184 1 45.846576
Chr1SNP4186 1 45.868494
Chr1SNP4187 1 45.879453
Chr1SNP4189 1 45.90137
Chr1SNP4190 1 45.912329
Chr1SNP4211 1 46.142466
Chr1SNP4212 1 46.153425
Chr1SNP4213 1 46.164384
Chr1SNP4219 1 46.230137
Chr1SNP4220 1 46.241096
Chr1SNP4222 1 46.263014
Chr1SNP4225 1 46.295891
Chr1SNP4226 1 46.30685
Chr1SNP4227 1 46.317809
Chr1SNP4228 1 46.328768
Chr1SNP4230 1 46.350685
Chr1SNP4235 1 46.40548
Chr1SNP4236 1 46.416439
Chr1SNP4238 1 46.438357
Chr1SNP4239 1 46.449316
Chr1SNP4243 1 46.493151
Chr1SNP4244 1 46.50411
Chr1SNP4245 1 46.515069
Chr1SNP4249 1 46.558905
Chr1SNP4251 1 46.580822
Chr1SNP4252 1 46.591781
Chr1SNP4253 1 46.60274
Chr1SNP4258 1 46.657535
Chr1SNP4265 1 46.734247
Chr1SNP4268 1 46.767124
Chr1SNP4275 1 46.843836
Chr1SNP4280 1 46.898631
Chr1SNP4283 1 46.931507
Chr1SNP4294 1 47.052055
Chr1SNP4295 1 47.063014
Chr1SNP4297 1 47.084932
Chr1SNP4318 1 47.315069
Chr1SNP4319 1 47.326028
Chr1SNP4322 1 47.358905
Chr1SNP4323 1 47.369864
Chr1SNP4324 1 47.380822
Chr1SNP4332 1 47.468494
Chr1SNP4335 1 47.50137
Chr1SNP4345 1 47.610959
Chr1SNP4350 1 47.665754
Chr1SNP4351 1 47.676713
Chr1SNP4352 1 47.687672
Chr1SNP4353 1 47.698631
Chr1SNP4357 1 47.742466
Chr1SNP4361 1 47.786302
Chr1SNP4379 1 47.983562
Chr1SNP4381 1 48.00548
Chr1SNP4386 1 48.060274
Chr1SNP4404 1 48.257535
Chr1SNP4409 1 48.312329
Chr1SNP4412 1 48.345206
Chr1SNP4413 1 48.356165
Chr1SNP4416 1 48.389042
Chr1SNP4420 1 48.432877
Chr1SNP4421 1 48.443836
Chr1SNP4424 1 48.476713
Chr1SNP4425 1 48.487672
Chr1SNP4429 1 48.531507
Chr1SNP4430 1 48.542466
Chr1SNP4433 1 48.575343
Chr1SNP4442 1 48.673973
Chr1SNP4446 1 48.717809
Chr1SNP4450 1 48.761644
Chr1SNP4454 1 48.80548
Chr1SNP4462 1 48.893151
Chr1SNP4464 1 48.915069
Chr1SNP4465 1 48.926028
Chr1SNP4467 1 48.947946
Chr1SNP4468 1 48.958905
Chr1SNP4472 1 49.00274
Chr1SNP4477 1 49.057535
Chr1SNP4481 1 49.10137
Chr1SNP4486 1 49.156165
Chr1SNP4487 1 49.167124
Chr1SNP4489 1 49.189042
Chr1SNP4490 1 49.200001
Chr1SNP4496 1 49.265754
Chr1SNP4497 1 49.276713
Chr1SNP4498 1 49.287672
Chr1SNP4504 1 49.353425
Chr1SNP4505 1 49.364384
Chr1SNP4507 1 49.386302
Chr1SNP4509 1 49.40822
Chr1SNP4510 1 49.419179
Chr1SNP4511 1 49.430137
Chr1SNP4512 1 49.441096
Chr1SNP4521 1 49.539727
Chr1SNP4525 1 49.583562
Chr1SNP4528 1 49.616439
Chr1SNP4532 1 49.660274
Chr1SNP4535 1 49.693151
Chr1SNP4536 1 49.70411
Chr1SNP4538 1 49.726028
Chr1SNP4542 1 49.769864
Chr1SNP4544 1 49.791781
Chr1SNP4550 1 49.857535
Chr1SNP4551 1 49.868494
Chr1SNP4558 1 49.945206
Chr1SNP4563 1 50
Chr1SNP4567 1 50.043836
Chr1SNP4569 1 50.065754
Chr1SNP4572 1 50.098631
Chr1SNP4576 1 50.142466
Chr1SNP4578 1 50.164384
Chr1SNP4579 1 50.175343
Chr1SNP4580 1 50.186302
Chr1SNP4590 1 50.295891
Chr1SNP4596 1 50.361644
Chr1SNP4597 1 50.372603
Chr1SNP4602 1 50.427398
Chr1SNP4607 1 50.482192
Chr1SNP4615 1 50.569864
Chr1SNP4625 1 50.679453
Chr1SNP4626 1 50.690411
Chr1SNP4640 1 50.843836
Chr1SNP4649 1 50.942466
Chr1SNP4653 1 50.986302
Chr1SNP4654 1 50.997261
Chr1SNP4665 1 51.117809
Chr1SNP4667 1 51.139727
Chr1SNP4668 1 51.150685
Chr1SNP4670 1 51.172603
Chr1SNP4672 1 51.194521
Chr1SNP4676 1 51.238357
Chr1SNP4688 1 51.369864
Chr1SNP4695 1 51.446576
Chr1SNP4696 1 51.457535
Chr1SNP4697 1 51.468494
Chr1SNP4699 1 51.490411
Chr1SNP4700 1 51.50137
Chr1SNP4710 1 51.610959
Chr1SNP4714 1 51.654795
Chr1SNP4716 1 51.676713
Chr1SNP4717 1 51.687672
Chr1SNP4720 1 51.720548
Chr1SNP4722 1 51.742466
Chr1SNP4735 1 51.884932
Chr1SNP4736 1 51.895891
Chr1SNP4738 1 51.917809
Chr1SNP4739 1 51.928768
Chr1SNP4740 1 51.939727
Chr1SNP4743 1 51.972603
Chr1SNP4746 1 52.00548
Chr1SNP4751 1 52.060274
Chr1SNP4752 1 52.071233
Chr1SNP4754 1 52.093151
Chr1SNP4756 1 52.115069
Chr1SNP4757 1 52.126028
Chr1SNP4773 1 52.30137
Chr1SNP4775 1 52.323288
Chr1SNP4781 1 52.389042
Chr1SNP4783 1 52.410959
Chr1SNP4786 1 52.443836
Chr1SNP4790 1 52.487672
Chr1SNP4793 1 52.520548
Chr1SNP4801 1 52.60822
Chr1SNP4809 1 52.695891
Chr1SNP4813 1 52.739727
Chr1SNP4815 1 52.761644
Chr1SNP4822 1 52.838357
Chr1SNP4823 1 52.849316
Chr1SNP4837 1 53.00274
Chr1SNP5508 1 60.356165
Chr1SNP5509 1 60.367124
Chr1SNP5511 1 60.389042
Chr1SNP5516 1 60.443836
Chr1SNP5526 1 60.553425
Chr1SNP5528 1 60.575343
Chr1SNP5532 1 60.619179
Chr1SNP5536 1 60.663014
Chr1SNP5545 1 60.761644
Chr1SNP5549 1 60.80548
Chr1SNP5557 1 60.893151
Chr1SNP5562 1 60.947946
Chr1SNP5567 1 61.00274
Chr1SNP5571 1 61.046576
Chr1SNP5572 1 61.057535
Chr1SNP5588 1 61.232877
Chr1SNP5590 1 61.254795
Chr1SNP5595 1 61.30959
Chr1SNP5599 1 61.353425
Chr1SNP5601 1 61.375343
Chr1SNP5616 1 61.539727
Chr1SNP5618 1 61.561644
Chr1SNP5619 1 61.572603
Chr1SNP5627 1 61.660274
Chr1SNP5631 1 61.70411
Chr1SNP5634 1 61.736987
Chr1SNP5637 1 61.769864
Chr1SNP5643 1 61.835617
Chr1SNP6726 1 73.70411
Chr1SNP6732 1 73.769864
Chr1SNP6738 1 73.835617
Chr1SNP6748 1 73.945206
Chr1SNP6753 1 74
Chr1SNP6766 1 74.142466
Chr1SNP6778 1 74.273973
Chr1SNP6786 1 74.361644
Chr1SNP6787 1 74.372603
Chr1SNP6791 1 74.416439
Chr1SNP6794 1 74.449316
Chr1SNP6798 1 74.493151
Chr1SNP6799 1 74.50411
Chr1SNP6803 1 74.547946
Chr1SNP6806 1 74.580822
Chr1SNP6810 1 74.624658
Chr1SNP6818 1 74.712329
Chr1SNP6824 1 74.778083
Chr1SNP6836 1 74.90959
Chr1SNP6847 1 75.030137
Chr1SNP6848 1 75.041096
Chr1SNP6859 1 75.161644
Chr1SNP6870 1 75.282192
Chr1SNP6879 1 75.380822
Chr1SNP6890 1 75.50137
Chr1SNP6893 1 75.534247
Chr1SNP6895 1 75.556165
Chr1SNP6896 1 75.567124
Chr1SNP6897 1 75.578083
Chr1SNP6899 1 75.6
Chr1SNP6900 1 75.610959
Chr1SNP6903 1 75.643836
Chr1SNP6904 1 75.654795
Chr1SNP6905 1 75.665754
Chr1SNP6906 1 75.676713
Chr1SNP6911 1 75.731507
Chr1SNP6914 1 75.764384
Chr1SNP6916 1 75.786302
Chr1SNP6917 1 75.797261
Chr1SNP6929 1 75.928768
Chr1SNP6932 1 75.961644
Chr1SNP6934 1 75.983562
Chr1SNP6935 1 75.994521
Chr1SNP6939 1 76.038357
Chr1SNP6941 1 76.060274
Chr1SNP6943 1 76.082192
Chr1SNP6948 1 76.136987
Chr1SNP6955 1 76.213699
Chr1SNP6961 1 76.279453
Chr1SNP6962 1 76.290411
Chr1SNP6964 1 76.312329
Chr1SNP6965 1 76.323288
Chr1SNP6970 1 76.378083
Chr1SNP6981 1 76.498631
Chr1SNP6984 1 76.531507
Chr1SNP6987 1 76.564384
Chr1SNP6991 1 76.60822
Chr1SNP6994 1 76.641096
Chr1SNP6995 1 76.652055
Chr1SNP6996 1 76.663014
Chr1SNP6997 1 76.673973
Chr1SNP6999 1 76.695891
Chr1SNP7004 1 76.750685
Chr1SNP7005 1 76.761644
Chr1SNP7006 1 76.772603
Chr1SNP7010 1 76.816439
Chr1SNP7017 1 76.893151
Chr1SNP7021 1 76.936987
Chr1SNP7030 1 77.035617
Chr1SNP7032 1 77.057535
Chr1SNP7038 1 77.123288
Chr1SNP7049 1 77.243836
Chr1SNP7050 1 77.254795
Chr1SNP7054 1 77.298631
Chr1SNP7055 1 77.30959
Chr1SNP7058 1 77.342466
Chr1SNP7073 1 77.50685
Chr1SNP7076 1 77.539727
Chr1SNP7083 1 77.616439
Chr1SNP7088 1 77.671233
Chr1SNP7092 1 77.715069
Chr1SNP7096 1 77.758905
Chr1SNP7099 1 77.791781
Chr1SNP7100 1 77.80274
Chr1SNP7105 1 77.857535
Chr1SNP7111 1 77.923288
Chr1SNP7112 1 77.934247
Chr1SNP7113 1 77.945206
Chr1SNP7124 1 78.065754
Chr1SNP7125 1 78.076713
Chr1SNP7128 1 78.10959
Chr1SNP7129 1 78.120548
Chr1SNP7136 1 78.197261
Chr1SNP7138 1 78.219179
Chr1SNP7139 1 78.230137
Chr1SNP7143 1 78.273973
Chr1SNP7146 1 78.30685
Chr1SNP7147 1 78.317809
Chr1SNP7156 1 78.416439
Chr1SNP7160 1 78.460274
Chr1SNP7163 1 78.493151
Chr1SNP7183 1 78.712329
Chr1SNP7184 1 78.723288
Chr1SNP7191 1 78.8
Chr1SNP7195 1 78.843836
Chr1SNP7196 1 78.854795
Chr1SNP7197 1 78.865754
Chr1SNP7198 1 78.876713
Chr1SNP7204 1 78.942466
Chr1SNP7205 1 78.953425
Chr1SNP7207 1 78.975343
Chr1SNP7209 1 78.997261
Chr1SNP7212 1 79.030137
Chr1SNP7215 1 79.063014
Chr1SNP7219 1 79.10685
Chr1SNP7220 1 79.117809
Chr1SNP7223 1 79.150685
Chr1SNP7226 1 79.183562
Chr1SNP7227 1 79.194521
Chr1SNP7228 1 79.20548
Chr1SNP7234 1 79.271233
Chr1SNP7235 1 79.282192
Chr1SNP7240 1 79.336987
Chr1SNP7244 1 79.380822
Chr1SNP7254 1 79.490411
Chr1SNP7265 1 79.610959
Chr1SNP7267 1 79.632877
Chr1SNP7277 1 79.742466
Chr1SNP7279 1 79.764384
Chr1SNP7280 1 79.775343
Chr1SNP7283 1 79.80822
Chr1SNP7284 1 79.819179
Chr1SNP7285 1 79.830137
Chr1SNP7290 1 79.884932
Chr1SNP7297 1 79.961644
Chr2SNP1 2 0.00548
Chr2SNP3 2 0.027398
Chr2SNP8 2 0.082192
Chr2SNP9 2 0.093151
Chr2SNP11 2 0.115069
Chr2SNP13 2 0.136987
Chr2SNP18 2 0.191781
Chr2SNP19 2 0.20274
Chr2SNP20 2 0.213699
Chr2SNP24 2 0.257535
Chr2SNP25 2 0.268494
Chr2SNP28 2 0.30137
Chr2SNP30 2 0.323288
Chr2SNP31 2 0.334247
Chr2SNP32 2 0.345206
Chr2SNP33 2 0.356165
Chr2SNP34 2 0.367124
Chr2SNP35 2 0.378083
Chr2SNP36 2 0.389042
Chr2SNP38 2 0.410959
Chr2SNP40 2 0.432877
Chr2SNP47 2 0.50959
Chr2SNP48 2 0.520548
Chr2SNP50 2 0.542466
Chr2SNP53 2 0.575343
Chr2SNP56 2 0.60822
Chr2SNP58 2 0.630137
Chr2SNP60 2 0.652055
Chr2SNP61 2 0.663014
Chr2SNP62 2 0.673973
Chr2SNP63 2 0.684932
Chr2SNP72 2 0.783562
Chr2SNP74 2 0.80548
Chr2SNP76 2 0.827398
Chr2SNP77 2 0.838357
Chr2SNP85 2 0.926028
Chr2SNP87 2 0.947946
Chr2SNP88 2 0.958905
Chr2SNP89 2 0.969864
Chr2SNP90 2 0.980822
Chr2SNP94 2 1.024658
Chr2SNP99 2 1.079453
Chr2SNP102 2 1.112329
Chr2SNP104 2 1.134247
Chr2SNP107 2 1.167124
Chr2SNP111 2 1.210959
Chr2SNP112 2 1.221918
Chr2SNP114 2 1.243836
Chr2SNP117 2 1.276713
Chr2SNP118 2 1.287672
Chr2SNP119 2 1.298631
Chr2SNP120 2 1.30959
Chr2SNP122 2 1.331507
Chr2SNP123 2 1.342466
Chr2SNP124 2 1.353425
Chr2SNP125 2 1.364384
Chr2SNP126 2 1.375343
Chr2SNP127 2 1.386302
Chr2SNP128 2 1.397261
Chr2SNP130 2 1.419179
Chr2SNP135 2 1.473973
Chr2SNP137 2 1.495891
Chr2SNP141 2 1.539727
Chr2SNP143 2 1.561644
Chr2SNP144 2 1.572603
Chr2SNP145 2 1.583562
Chr2SNP148 2 1.616439
Chr2SNP151 2 1.649316
Chr2SNP155 2 1.693151
Chr2SNP156 2 1.70411
Chr2SNP157 2 1.715069
Chr2SNP158 2 1.726028
Chr2SNP162 2 1.769864
Chr2SNP163 2 1.780822
Chr2SNP168 2 1.835617
Chr2SNP172 2 1.879453
Chr2SNP175 2 1.912329
Chr2SNP176 2 1.923288
Chr2SNP180 2 1.967124
Chr2SNP182 2 1.989042
Chr2SNP185 2 2.021918
Chr2SNP188 2 2.054795
Chr2SNP190 2 2.076713
Chr2SNP191 2 2.087672
Chr2SNP199 2 2.175343
Chr2SNP200 2 2.186302
Chr2SNP205 2 2.241096
Chr2SNP209 2 2.284932
Chr2SNP210 2 2.295891
Chr2SNP211 2 2.30685
Chr2SNP215 2 2.350685
Chr2SNP216 2 2.361644
Chr2SNP223 2 2.438357
Chr2SNP229 2 2.50411
Chr2SNP230 2 2.515069
Chr2SNP233 2 2.547946
Chr2SNP236 2 2.580822
Chr2SNP237 2 2.591781
Chr2SNP238 2 2.60274
Chr2SNP243 2 2.657535
Chr2SNP252 2 2.756165
Chr2SNP254 2 2.778083
Chr2SNP257 2 2.810959
Chr2SNP258 2 2.821918
Chr2SNP260 2 2.843836
Chr2SNP261 2 2.854795
Chr2SNP265 2 2.898631
Chr2SNP266 2 2.90959
Chr2SNP267 2 2.920548
Chr2SNP271 2 2.964384
Chr2SNP278 2 3.041096
Chr2SNP281 2 3.073973
Chr2SNP283 2 3.095891
Chr2SNP285 2 3.117809
Chr2SNP286 2 3.128768
Chr2SNP288 2 3.150685
Chr2SNP289 2 3.161644
Chr2SNP290 2 3.172603
Chr2SNP292 2 3.194521
Chr2SNP296 2 3.238357
Chr2SNP299 2 3.271233
Chr2SNP301 2 3.293151
Chr2SNP307 2 3.358905
Chr2SNP308 2 3.369864
Chr2SNP309 2 3.380822
Chr2SNP311 2 3.40274
Chr2SNP313 2 3.424658
Chr2SNP315 2 3.446576
Chr2SNP318 2 3.479453
Chr2SNP320 2 3.50137
Chr2SNP325 2 3.556165
Chr2SNP327 2 3.578083
Chr2SNP331 2 3.621918
Chr2SNP336 2 3.676713
Chr2SNP337 2 3.687672
Chr2SNP338 2 3.698631
Chr2SNP342 2 3.742466
Chr2SNP343 2 3.753425
Chr2SNP350 2 3.830137
Chr2SNP353 2 3.863014
Chr2SNP354 2 3.873973
Chr2SNP355 2 3.884932
Chr2SNP356 2 3.895891
Chr2SNP357 2 3.90685
Chr2SNP360 2 3.939727
Chr2SNP361 2 3.950685
Chr2SNP362 2 3.961644
Chr2SNP363 2 3.972603
Chr2SNP367 2 4.016439
Chr2SNP368 2 4.027398
Chr2SNP369 2 4.038357
Chr2SNP371 2 4.060274
Chr2SNP373 2 4.082192
Chr2SNP384 2 4.20274
Chr2SNP385 2 4.213699
Chr2SNP386 2 4.224658
Chr2SNP387 2 4.235617
Chr2SNP390 2 4.268494
Chr2SNP396 2 4.334247
Chr2SNP397 2 4.345206
Chr2SNP398 2 4.356165
Chr2SNP399 2 4.367124
Chr2SNP404 2 4.421918
Chr2SNP408 2 4.465754
Chr2SNP410 2 4.487672
Chr2SNP412 2 4.50959
Chr2SNP416 2 4.553425
Chr2SNP417 2 4.564384
Chr2SNP418 2 4.575343
Chr2SNP424 2 4.641096
Chr2SNP429 2 4.695891
Chr2SNP431 2 4.717809
Chr2SNP432 2 4.728768
Chr2SNP436 2 4.772603
Chr2SNP439 2 4.80548
Chr2SNP441 2 4.827398
Chr2SNP442 2 4.838357
Chr2SNP444 2 4.860274
Chr2SNP445 2 4.871233
Chr2SNP450 2 4.926028
Chr2SNP451 2 4.936987
Chr2SNP452 2 4.947946
Chr2SNP457 2 5.00274
Chr2SNP458 2 5.013699
Chr2SNP459 2 5.024658
Chr2SNP460 2 5.035617
Chr2SNP461 2 5.046576
Chr2SNP462 2 5.057535
Chr2SNP464 2 5.079453
Chr2SNP465 2 5.090411
Chr2SNP466 2 5.10137
Chr2SNP467 2 5.112329
Chr2SNP474 2 5.189042
Chr2SNP475 2 5.2
Chr2SNP478 2 5.232877
Chr2SNP479 2 5.243836
Chr2SNP481 2 5.265754
Chr2SNP482 2 5.276713
Chr2SNP484 2 5.298631
Chr2SNP485 2 5.30959
Chr2SNP486 2 5.320548
Chr2SNP488 2 5.342466
Chr2SNP491 2 5.375343
Chr2SNP492 2 5.386302
Chr2SNP494 2 5.40822
Chr2SNP498 2 5.452055
Chr2SNP501 2 5.484932
Chr2SNP503 2 5.50685
Chr2SNP506 2 5.539727
Chr2SNP507 2 5.550685
Chr2SNP510 2 5.583562
Chr2SNP511 2 5.594521
Chr2SNP513 2 5.616439
Chr2SNP514 2 5.627398
Chr2SNP515 2 5.638357
Chr2SNP517 2 5.660274
Chr2SNP518 2 5.671233
Chr2SNP519 2 5.682192
Chr2SNP529 2 5.791781
Chr2SNP530 2 5.80274
Chr2SNP533 2 5.835617
Chr2SNP534 2 5.846576
Chr2SNP536 2 5.868494
Chr2SNP537 2 5.879453
Chr2SNP540 2 5.912329
Chr2SNP542 2 5.934247
Chr2SNP548 2 6
Chr2SNP549 2 6.010959
Chr2SNP552 2 6.043836
Chr2SNP554 2 6.065754
Chr2SNP555 2 6.076713
Chr2SNP556 2 6.087672
Chr2SNP559 2 6.120548
Chr2SNP560 2 6.131507
Chr2SNP563 2 6.164384
Chr2SNP564 2 6.175343
Chr2SNP567 2 6.20822
Chr2SNP572 2 6.263014
Chr2SNP574 2 6.284932
Chr2SNP576 2 6.30685
Chr2SNP579 2 6.339727
Chr2SNP581 2 6.361644
Chr2SNP582 2 6.372603
Chr2SNP584 2 6.394521
Chr2SNP591 2 6.471233
Chr2SNP595 2 6.515069
Chr2SNP605 2 6.624658
Chr2SNP609 2 6.668494
Chr2SNP613 2 6.712329
Chr2SNP616 2 6.745206
Chr2SNP619 2 6.778083
Chr2SNP622 2 6.810959
Chr2SNP624 2 6.832877
Chr2SNP628 2 6.876713
Chr2SNP632 2 6.920548
Chr2SNP638 2 6.986302
Chr2SNP639 2 6.997261
Chr2SNP644 2 7.052055
Chr2SNP646 2 7.073973
Chr2SNP647 2 7.084932
Chr2SNP651 2 7.128768
Chr2SNP652 2 7.139727
Chr2SNP656 2 7.183562
Chr2SNP657 2 7.194521
Chr2SNP660 2 7.227398
Chr2SNP661 2 7.238357
Chr2SNP663 2 7.260274
Chr2SNP665 2 7.282192
Chr2SNP666 2 7.293151
Chr2SNP668 2 7.315069
Chr2SNP669 2 7.326028
Chr2SNP673 2 7.369864
Chr2SNP674 2 7.380822
Chr2SNP681 2 7.457535
Chr2SNP689 2 7.545206
Chr2SNP690 2 7.556165
Chr2SNP693 2 7.589042
Chr2SNP696 2 7.621918
Chr2SNP698 2 7.643836
Chr2SNP702 2 7.687672
Chr2SNP703 2 7.698631
Chr2SNP704 2 7.70959
Chr2SNP705 2 7.720548
Chr2SNP707 2 7.742466
Chr2SNP710 2 7.775343
Chr2SNP714 2 7.819179
Chr2SNP715 2 7.830137
Chr2SNP717 2 7.852055
Chr2SNP719 2 7.873973
Chr2SNP720 2 7.884932
Chr2SNP724 2 7.928768
Chr2SNP727 2 7.961644
Chr2SNP729 2 7.983562
Chr2SNP735 2 8.049316
Chr2SNP737 2 8.071233
Chr2SNP739 2 8.093151
Chr2SNP740 2 8.10411
Chr2SNP746 2 8.169864
Chr2SNP747 2 8.180822
Chr2SNP749 2 8.20274
Chr2SNP751 2 8.224658
Chr2SNP755 2 8.268494
Chr2SNP757 2 8.290411
Chr2SNP759 2 8.312329
Chr2SNP762 2 8.345206
Chr2SNP765 2 8.378083
Chr2SNP767 2 8.400001
Chr2SNP772 2 8.454795
Chr2SNP773 2 8.465754
Chr2SNP774 2 8.476713
Chr2SNP776 2 8.498631
Chr2SNP777 2 8.50959
Chr2SNP778 2 8.520548
Chr2SNP779 2 8.531507
Chr2SNP781 2 8.553425
Chr2SNP783 2 8.575343
Chr2SNP784 2 8.586302
Chr2SNP785 2 8.597261
Chr2SNP787 2 8.619179
Chr2SNP794 2 8.695891
Chr2SNP795 2 8.70685
Chr2SNP796 2 8.717809
Chr2SNP800 2 8.761644
Chr2SNP801 2 8.772603
Chr2SNP803 2 8.794521
Chr2SNP805 2 8.816439
Chr2SNP809 2 8.860274
Chr2SNP811 2 8.882192
Chr2SNP812 2 8.893151
Chr2SNP814 2 8.915069
Chr2SNP815 2 8.926028
Chr2SNP816 2 8.936987
Chr2SNP817 2 8.947946
Chr2SNP820 2 8.980822
Chr2SNP825 2 9.035617
Chr2SNP826 2 9.046576
Chr2SNP827 2 9.057535
Chr2SNP832 2 9.112329
Chr2SNP843 2 9.232877
Chr2SNP845 2 9.254795
Chr2SNP848 2 9.287672
